CREATE TABLE `Customers` (`CustomerID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`CustomerID`));
CREATE TABLE `Employees` (`EmployeeID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`EmployeeID`));
CREATE TABLE `Products` (`ProductID` BIGINT NOT NULL, `Name` TEXT, `Price` DOUBLE, PRIMARY KEY (`ProductID`));
CREATE TABLE `Sales` (`SalesID` BIGINT NOT NULL, `SalesPersonID` BIGINT, `CustomerID` BIGINT, `ProductID` BIGINT, `Quantity` BIGINT, PRIMARY KEY (`SalesID`));
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (410, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (411, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (412, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (413, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (414, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (415, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (416, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (417, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (418, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (419, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (420, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (421, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (422, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (423, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (424, 1, 12964, 416, 920);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (425, 1, 3241, 230, 230);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (426, 14, 14782, 39, 543);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (427, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (428, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (429, 20, 8482, 480, 480);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (430, 11, 264, 289, 793);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (432, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (433, 17, 13723, 226, 730);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (434, 20, 4300, 43, 43);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (435, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (436, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (437, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (438, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (439, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (440, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (441, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (442, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (443, 16, 9964, 386, 890);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (444, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (445, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (446, 22, 3664, 323, 827);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (447, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (448, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (449, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (450, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (451, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (452, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (453, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (454, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (455, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (456, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (457, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (459, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (460, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (461, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (462, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (464, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (465, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (466, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (467, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (468, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (469, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (470, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (471, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (472, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (473, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (475, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (476, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (477, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (478, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (480, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (481, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (482, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (483, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (484, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (485, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (486, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (487, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (488, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (489, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (491, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (492, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (493, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (494, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (496, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (497, 13, 1300, 13, 13);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (498, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (499, 1, 4700, 47, 47);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (500, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (501, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (502, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (504, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (505, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (507, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (508, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (509, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (510, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (511, 10, 6541, 263, 263);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (512, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (513, 21, 9941, 297, 297);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (514, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (515, 5, 12941, 327, 327);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (516, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (517, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (518, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (519, 22, 19241, 390, 390);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (520, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (521, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (522, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (523, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (524, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (525, 1, 8782, 483, 483);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (526, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (527, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (528, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (529, 18, 15182, 43, 547);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (530, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (531, 2, 18182, 73, 577);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (533, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (534, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (535, 19, 4723, 136, 640);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (536, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (537, 3, 7723, 166, 670);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (538, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (539, 10, 10723, 196, 700);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (540, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (541, 20, 14023, 229, 733);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (542, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (543, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (544, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (546, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (547, 22, 3664, 323, 827);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (548, 12, 4964, 336, 840);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (549, 6, 6664, 353, 857);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (550, 22, 8264, 369, 873);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (551, 16, 9964, 386, 890);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (552, 6, 11264, 399, 903);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (553, 1, 12964, 416, 920);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (554, 17, 14664, 433, 937);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (555, 7, 15964, 446, 950);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (556, 1, 17664, 463, 967);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (557, 17, 19264, 479, 983);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (558, 1, 1, 1, 11);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (559, 13, 1300, 13, 13);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (560, 7, 3000, 30, 30);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (561, 1, 4700, 47, 47);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (562, 14, 6000, 60, 60);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (563, 8, 7700, 77, 77);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (564, 21, 9000, 90, 90);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (566, 8, 12300, 123, 123);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (567, 2, 14000, 140, 140);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (569, 9, 17000, 170, 170);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (570, 3, 18700, 187, 187);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (571, 16, 241, 200, 200);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (572, 10, 1941, 217, 217);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (573, 3, 3541, 233, 233);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (574, 20, 5241, 250, 250);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (575, 10, 6541, 263, 263);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (576, 4, 8241, 280, 280);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (577, 21, 9941, 297, 297);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (578, 11, 11241, 310, 310);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (579, 5, 12941, 327, 327);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (580, 18, 14241, 340, 340);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (581, 12, 15941, 357, 357);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (582, 5, 17541, 373, 373);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (583, 22, 19241, 390, 390);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (584, 12, 782, 403, 403);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (585, 6, 2482, 420, 420);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (586, 1, 4182, 437, 437);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (587, 13, 5482, 450, 450);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (588, 7, 7182, 467, 467);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (589, 1, 8782, 483, 483);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (590, 17, 10482, 500, 500);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (591, 7, 11782, 9, 513);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (592, 1, 13482, 26, 530);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (593, 18, 15182, 43, 547);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (594, 8, 16482, 56, 560);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (595, 2, 18182, 73, 577);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (597, 9, 1423, 103, 607);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (598, 2, 3023, 119, 623);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (599, 19, 4723, 136, 640);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (600, 9, 6023, 149, 653);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (601, 3, 7723, 166, 670);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (602, 20, 9423, 183, 687);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (603, 10, 10723, 196, 700);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (604, 4, 12423, 213, 717);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (605, 20, 14023, 229, 733);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (606, 14, 15723, 246, 750);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (607, 4, 17023, 259, 763);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (608, 21, 18723, 276, 780);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (610, 5, 1964, 306, 810);
INSERT INTO `Sales` (`SalesID`, `SalesPersonID`, `CustomerID`, `ProductID`, `Quantity`) VALUES (611, 22, 3664, 323, 827);
